"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117690809" 36.4760844529038 5.26566264339362 0.831412145821036 4.06137432689094e-12 2.58425248420071e-08 "uncharacterized protein LOC117690809 isoform X1" "genome" "control_ploidy"
"LOC117688097" 20.2691356623606 4.66019807704775 0.713679850123451 1.70119419552514e-12 1.62370479991897e-08 "uncharacterized protein LOC117688097" "genome" "control_ploidy"
"LOC117687720" 9.79967196631202 4.37967386993652 1.00954673862492 3.94383692172706e-08 2.71716874758634e-05 "uncharacterized protein LOC117687720" "genome" "control_ploidy"
"LOC117681665" 21.4540687119348 4.33386771385057 0.604538226864625 2.35569510324186e-14 4.49678638257839e-10 "uncharacterized protein LOC117681665" "genome" "control_ploidy"
"LOC105321903" 30.2372359543498 3.84828820807492 0.832513443056398 1.37446966096345e-08 1.19260233446052e-05 "failed axon connections homolog" "genome" "control_ploidy"
"LOC105343624" 21.6726447792286 3.61566339753208 0.718714790601574 1.94795010456868e-09 2.18731879683009e-06 "uncharacterized protein LOC105343624 isoform X1" "genome" "control_ploidy"
"LOC105318398" 15.157306906584 3.44423785296678 0.620611002763418 1.12224169057688e-10 1.94749742103837e-07 "latrophilin Cirl-like" "genome" "control_ploidy"
"LOC117690682" 822.268307729514 3.44416294625446 0.574532800171156 9.64123275547587e-12 4.60103730173197e-08 "uncharacterized protein LOC117690682" "genome" "control_ploidy"
"LOC105318705" 36.8406169420236 3.3080757111869 0.78136803302946 3.54852739494404e-08 2.60530151700334e-05 "complement C1q-like protein 4 isoform X2" "genome" "control_ploidy"
"LOC109620475" 35.5555844841327 2.92887660440296 0.550173560683297 1.34233767134014e-10 2.13532365068432e-07 "uncharacterized protein LOC109620475" "genome" "control_ploidy"
"LOC105325816" 58.3450703488271 2.89887263464991 0.943409972662401 1.03739968304781e-06 0.000380825433648072 "uncharacterized protein LOC105325816" "genome" "control_ploidy"
"LOC117692007" 78.4173727463379 2.61448050256012 0.725542640414754 2.49909779132319e-07 0.000128933183077212 "uncharacterized protein LOC117692007" "genome" "control_ploidy"
"LOC105317176" 34.9222715558136 2.45561468364572 0.546477791402027 7.66465533004764e-09 7.31553027976397e-06 "spindle and kinetochore-associated protein 1" "genome" "control_ploidy"
"LOC117692578" 36.0893302211316 2.41977209099223 0.468888871777101 2.69875609611595e-10 3.69101666229366e-07 "uncharacterized protein LOC117692578 isoform X2" "genome" "control_ploidy"
"LOC105341672" 27.5659751294499 2.40950763602134 0.883830514334634 3.00143340994206e-06 0.000842564152387999 "uncharacterized protein LOC105341672 isoform X2" "genome" "control_ploidy"
"LOC105329159" 59.3135606800751 2.38552381982924 0.530543312009171 8.14711598016034e-09 7.40572842596575e-06 "uncharacterized protein LOC105329159" "genome" "control_ploidy"
"LOC105344432" 10.6174739843348 2.36977307741658 0.666957460402073 3.46198240579433e-07 0.000169450723446687 "M-phase inducer phosphatase 1" "genome" "control_ploidy"
"LOC117680753" 7.95713148580757 2.36341656146649 0.546002701902658 1.79387527877063e-08 1.48883848680229e-05 "uncharacterized protein LOC117680753" "genome" "control_ploidy"
"LOC105342641" 13.1865045976255 2.23199087532824 0.630698611188523 4.28185745565505e-07 0.000199357017002437 "uncharacterized protein LOC105342641" "genome" "control_ploidy"
"LOC105322227" 59.2323593263979 2.19934698640859 0.696704976137449 1.33987908687648e-06 0.000466768074701733 "low-density lipoprotein receptor-related protein 4" "genome" "control_ploidy"
"LOC117692375" 39.7599990488028 2.10729450440389 0.541372381344394 1.61686670700394e-07 9.35283896060553e-05 "G protein-coupled receptor 161-like" "genome" "control_ploidy"
"LOC117691676" 28.2994558365034 2.04877035838124 1.31800049342772 3.30108940775411e-05 0.00463941630002212 "C-type lectin mannose-binding isoform-like isoform X1" "genome" "control_ploidy"
"LOC105321927" 37.8301622945727 2.01608492403607 0.646049433707534 1.94559655743165e-06 0.000599024075561496 "diamine acetyltransferase 2" "genome" "control_ploidy"
"LOC105320243" 402.550779949254 2.0107800166316 0.351866670795776 3.80510032429936e-11 1.03765085843644e-07 "uncharacterized protein LOC105320243 isoform X2" "genome" "control_ploidy"
"LOC117687051" 17.6510625213105 1.98163414968415 0.608430645059426 1.46329604804954e-06 0.000498801040378888 "uncharacterized protein LOC117687051 isoform X2" "genome" "control_ploidy"
"LOC117687700" 37.8766927982018 1.96944238026633 0.738201724988945 5.80647244302035e-06 0.00136839200573846 "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" "control_ploidy"
"LOC105336626" 13.1481562860853 1.93392796940034 0.442467949745533 3.98557938773207e-08 2.71716874758634e-05 "complement C1q-like protein 4" "genome" "control_ploidy"
"LOC105325985" 42.0419968684043 1.93321512409821 0.716362906664696 5.78623464352365e-06 0.00136839200573846 "uncharacterized protein LOC105325985" "genome" "control_ploidy"
"LOC105345717" 84.5045820571891 1.91793316644619 1.07747873303269 2.91755373183071e-05 0.0042513880295356 "neurogenic locus notch homolog protein 1" "genome" "control_ploidy"
"LOC105321376" 127.978638774269 1.8982529295566 1.51063478237621 5.35385182608701e-05 0.00659352758117258 "uncharacterized protein LOC105321376" "genome" "control_ploidy"
"LOC117689244" 32.3771319638316 1.88993060804166 0.46932908275133 1.6822244291851e-07 9.44470062609248e-05 "uncharacterized protein LOC117689244 isoform X1" "genome" "control_ploidy"
"LOC105339876" 20.3607450760996 1.88880482514403 0.815091071452154 1.28498712096906e-05 0.0024297616211556 "L-galactose dehydrogenase" "genome" "control_ploidy"
"LOC117686035" 90.0310943681302 1.86336467744807 0.356319666438482 9.59002096729365e-10 1.22042606829779e-06 "uncharacterized protein LOC117686035 isoform X3" "genome" "control_ploidy"
"LOC105324110" 255.556612819476 1.80010980209008 0.405831970633571 4.53087203018676e-08 2.88299387280784e-05 "uncharacterized protein LOC105324110 isoform X2" "genome" "control_ploidy"
"LOC105339666" 21.8102118104807 1.78418206161105 0.708591809434069 1.07043588835365e-05 0.00219715598632073 "uncharacterized protein LOC105339666" "genome" "control_ploidy"
"LOC105348672" 19.658151537319 1.77090694894298 0.688764458085233 9.93006360476302e-06 0.00208302180386067 "uncharacterized protein LOC105348672" "genome" "control_ploidy"
"LOC105334533" 446.057109583036 1.72519799036729 0.832352716845333 2.55385624029403e-05 0.00386909220404545 "uncharacterized protein LOC105334533 isoform X2" "genome" "control_ploidy"
"LOC117680621" 14.1997854422264 1.71062836721191 0.68785289124791 1.30259504192696e-05 0.00243469466575637 "heavy metal-binding protein HIP-like" "genome" "control_ploidy"
"LOC105335981" 29.3082093062489 1.70218855424064 0.560808226127683 4.3750093265995e-06 0.00114403497308846 "proton myo-inositol cotransporter" "genome" "control_ploidy"
"LOC117688697" 29.5853312514018 1.69370228185761 0.288018056060431 5.04653052413499e-11 1.20416526469016e-07 "receptor-type tyrosine-protein phosphatase C-like" "genome" "control_ploidy"
"LOC117684731" 29.9831680112172 1.68931156534974 0.729821466620595 1.83800794636619e-05 0.00302463221449865 "cell death abnormality protein 1-like" "genome" "control_ploidy"
"LOC117691520" 140.573020610524 1.68745670816753 0.664457288872162 1.2375593959237e-05 0.00238623952614015 "uncharacterized protein LOC117691520 isoform X2" "genome" "control_ploidy"
"LOC117684713" 14.9617149110747 1.6537568203897 0.360182787113048 3.49566040443933e-08 2.60530151700334e-05 "uncharacterized protein LOC117684713" "genome" "control_ploidy"
"LOC105332608" 23.1484753577403 1.62989166530551 0.457315373442046 1.34487108327284e-06 0.000466768074701733 "uncharacterized protein LOC105332608 isoform X3" "genome" "control_ploidy"
"LOC105336491" 66.1448313012228 1.6269160801981 0.453265687668484 1.25969880526102e-06 0.000453705481011842 "multiple epidermal growth factor-like domains protein 6 isoform X3" "genome" "control_ploidy"
"LOC105344536" 28.9332900773355 1.61527517332232 0.595791211425719 1.03307440285888e-05 0.00214351709523621 "complement C1q-like protein 4 isoform X1" "genome" "control_ploidy"
"LOC105330135" 16.1022543358544 1.60304513050789 0.760296918793057 3.04746338781078e-05 0.00437391192555789 "potassium voltage-gated channel protein Shaw" "genome" "control_ploidy"
"LOC117688418" 9.75067307242429 1.58220658389227 0.423515413821727 8.94969153431647e-07 0.000341681323397134 "zinc finger protein interacting with ribonucleoprotein K-like" "genome" "control_ploidy"
"LOC105319806" 23.6541384542877 1.56888217749589 0.627833926360952 1.69600687689549e-05 0.00289920596808235 "uncharacterized protein LOC105319806" "genome" "control_ploidy"
"LOC117690801" 32.4543730424629 1.56810154745948 0.5966565576889 1.33657125876189e-05 0.00243469466575637 "uncharacterized protein LOC117690801 isoform X1" "genome" "control_ploidy"
"LOC105322860" 46.4651265013067 1.53146046442829 0.301011598883123 4.63937390293935e-09 4.66110570701101e-06 "protein l(2)37Cc" "genome" "control_ploidy"
"LOC117681310" 37.5731865012213 1.52494983847076 0.549916953653236 1.09951371537883e-05 0.00223283162902834 "perlucin-like protein" "genome" "control_ploidy"
"LOC117691429" 48.4891143743121 -1.50343585721876 0.266353297682788 2.70701625397408e-10 3.69101666229366e-07 "uncharacterized protein LOC117691429" "genome" "control_ploidy"
"LOC117684392" 12.8010110015015 -1.64561993820012 0.486255945374154 2.117582711147e-06 0.000641627561477542 "uncharacterized protein LOC117684392" "genome" "control_ploidy"
"LOC117688671" 13.6741345496665 -1.65224650235903 0.410018229372436 3.00068918229911e-07 0.000150737252107652 "uncharacterized protein LOC117688671 isoform X2" "genome" "control_ploidy"
"LOC117686792" 13.497910449017 -1.66077965405991 0.851679192332509 3.4646738472858e-05 0.00475806899790206 "multiple epidermal growth factor-like domains protein 11" "genome" "control_ploidy"
"LOC105343725" 689.985247314381 -1.66434140572335 0.517643713313822 3.11180117605951e-06 0.000860886560142028 "galactose-specific lectin nattectin" "genome" "control_ploidy"
"LOC117683997" 7.78535150796335 -2.04004497931586 0.533487969741895 2.37329088584833e-07 0.000125843749222108 "uncharacterized protein LOC117683997" "genome" "control_ploidy"
"LOC105330059" 24.5571699388146 -2.25989344846553 0.59851800726791 1.86848093456991e-07 0.000101906950171443 "uncharacterized protein LOC105330059 isoform X1" "genome" "control_ploidy"
"LOC117681164" 10.1854689408831 -2.7721067183521 0.594888611090301 3.39652767779065e-09 3.60201760229698e-06 "complement C1q-like protein 4 isoform X1" "genome" "control_ploidy"
"LOC105327005" 105.286827850079 -4.15373017766599 0.688839188473049 2.60086759847437e-11 8.27466026454621e-08 "transient receptor potential cation channel subfamily M member 2-like" "genome" "control_ploidy"
"LOC117690261" 36.5295767212598 -4.29710530850022 0.740307507730262 9.85171438593371e-11 1.88059375913089e-07 "uncharacterized protein LOC117690261" "genome" "control_ploidy"
"LOC105335243" 23.5204468483645 -4.94185592976661 0.813023758683284 2.27284713141745e-11 8.27466026454621e-08 "uncharacterized protein LOC105335243" "genome" "control_ploidy"
